date,swell_height_ft,swell_period_secs,wind_speed_mph,swell_dir,wind_dir
1999/9/4,4.6,9,13,325,340
1998/9/4,6.5,8,25,330,10
1997/9/4,4.2,11,11,295,350
1997/9/4,4.2,11,11,295,350
1997/9/4,4.2,11,11,295,350
1997/9/4,4.2,11,11,295,350
1997/9/4,4.2,11,11,295,350
1997/9/4,4.2,11,11,295,350
2006/10/4,4.7,9,2,300,280
2005/10/4,9.6,12,16,350,15
2004/10/4,7.7,9,18,345,350
2003/10/4,8,13,13,325,360
2002/10/4,5.8,5,22,225,195
2001/10/4,6.8,10,11,330,345
2000/10/4,4.9,9,13,320,315
1999/10/4,5.1,13,16,295,355
1998/10/4,6.5,10,18,340,355
1997/10/4,3.6,10,13,300,355
1997/10/4,3.6,10,13,300,355
1997/10/4,3.6,10,13,300,355
1997/10/4,3.6,10,13,300,355
1997/10/4,3.6,10,13,300,355
1997/10/4,3.6,10,13,300,355
2006/11/4,5.3,11,7,350,345
2005/11/4,7.1,11,11,350,360
2004/11/4,6.9,9,13,345,0
2003/11/4,6.9,13,11,315,325
2002/11/4,7.9,8,18,255,270
2001/11/4,5.9,7,11,350,10
2000/11/4,4.3,6,20,330,360
1999/11/4,4.3,6,16,355,350
1998/11/4,11.5,13,22,350,10
1997/11/4,2.4,9,13,295,345
1997/11/4,2.4,9,13,295,345
1997/11/4,2.4,9,13,295,345
1997/11/4,2.4,9,13,295,345
1997/11/4,2.4,9,13,295,345
1997/11/4,2.4,9,13,295,345
2006/12/4,6.3,11,20,350,15
2005/12/4,5,8,16,350,350
2004/12/4,5.8,7,18,350,10
2003/12/4,7,11,9,315,315
2002/12/4,10.2,10,11,345,320
2001/12/4,5.5,14,7,290,355
2000/12/4,5.4,9,18,345,335
1999/12/4,6,8,16,345,355
1998/12/4,10.3,11,27,350,15
1997/12/4,3.4,12,11,325,350
1997/12/4,3.4,12,11,325,350
1997/12/4,3.4,12,11,325,350
1997/12/4,3.4,12,11,325,350
1997/12/4,3.4,12,11,325,350
1997/12/4,3.4,12,11,325,350
2006/13/4,4.8,9,11,350,5
2005/13/4,5.1,8,18,350,360
2004/13/4,4.7,6,9,350,330
2003/13/4,7.6,13,16,330,220
2002/13/4,8,10,9,355,285
2001/13/4,5.9,12,9,290,340
2000/13/4,3.6,8,9,345,245
1999/13/4,7.7,9,20,340,360
1998/13/4,10,11,20,350,10
1997/13/4,3,10,11,325,345
1997/13/4,3,10,11,325,345
1997/13/4,3,10,11,325,345
1997/13/4,3,10,11,325,345
1997/13/4,3,10,11,325,345
1997/13/4,3,10,11,325,345
2006/14/4,4.7,14,11,340,320
2005/14/4,7.2,6,29,350,0
2004/14/4,5.1,7,9,350,320
2003/14/4,19.2,14,18,305,320
2002/14/4,7.1,9,9,350,0
2001/14/4,5,11,16,295,5
2000/14/4,7,12,18,350,220
1999/14/4,7.1,8,20,345,355
1998/14/4,6.5,9,13,350,340
1997/14/4,2.4,8,9,285,355
1997/14/4,2.4,8,9,285,355
1997/14/4,2.4,8,9,285,355
1997/14/4,2.4,8,9,285,355
1997/14/4,2.4,8,9,285,355
1997/14/4,2.4,8,9,285,355
2006/15/4,4.8,14,18,340,5
2005/15/4,7.2,6,27,355,5
2004/15/4,6,8,9,340,310
2003/15/4,16.1,13,16,330,340
2002/15/4,6.2,8,18,340,10
2001/15/4,4.7,7,13,350,5
2000/15/4,9.5,13,18,350,210
1999/15/4,8.1,9,22,345,5
1998/15/4,5.2,9,13,345,335
1997/15/4,2.3,8,9,305,320
1997/15/4,2.3,8,9,305,320
1997/15/4,2.3,8,9,305,320
1997/15/4,2.3,8,9,305,320
1997/15/4,2.3,8,9,305,320
1997/15/4,2.3,8,9,305,320
2006/16/4,4.7,11,20,325,0
2005/16/4,9.8,7,31,5,25
2004/16/4,5.3,7,13,345,335
2003/16/4,9.6,10,22,330,355
2002/16/4,7.9,14,20,325,5
2001/16/4,3.8,7,9,5,345
2000/16/4,9.5,8,18,275,280
1999/16/4,9.1,10,25,350,15
1998/16/4,9.6,11,16,325,330
1997/16/4,3.2,12,11,290,310
1997/16/4,3.2,12,11,290,310
1997/16/4,3.2,12,11,290,310
1997/16/4,3.2,12,11,290,310
1997/16/4,3.2,12,11,290,310
1997/16/4,3.2,12,11,290,310
2006/17/4,7,6,29,5,20
2005/17/4,10.1,8,27,0,20
2004/17/4,5.7,12,7,330,315
2003/17/4,6.6,9,18,325,10
2002/17/4,8.1,12,22,325,10
2001/17/4,3.3,5,16,10,0
2000/17/4,8.5,9,18,320,10
1999/17/4,9.8,12,31,350,5
1998/17/4,6.9,10,16,325,350
1997/17/4,7.2,11,13,290,355
1997/17/4,7.2,11,13,290,355
1997/17/4,7.2,11,13,290,355
1997/17/4,7.2,11,13,290,355
1997/17/4,7.2,11,13,290,355
1997/17/4,7.2,11,13,290,355
2006/18/4,7,6,20,360,10
2005/18/4,6.7,9,20,345,355
2004/18/4,8.3,12,18,330,350
2003/18/4,9,12,22,310,0
2002/18/4,10.1,13,22,325,10
2001/18/4,5.1,5,20,5,5
2000/18/4,6.3,9,22,330,5
1999/18/4,9.3,11,29,350,5
1998/18/4,9.8,12,16,340,0
1997/18/4,5.6,10,11,295,360
1997/18/4,5.6,10,11,295,360
1997/18/4,5.6,10,11,295,360
1997/18/4,5.6,10,11,295,360
1997/18/4,5.6,10,11,295,360
1997/18/4,5.6,10,11,295,360
2006/19/4,6.3,6,25,0,15
2005/19/4,8.8,13,22,325,0
2004/19/4,6.4,11,18,335,355
2003/19/4,10.1,12,18,320,350
2002/19/4,9.3,13,25,330,15
2001/19/4,6.9,9,16,345,345
2000/19/4,6.9,12,18,350,350
1999/19/4,7.8,10,20,345,5
1998/19/4,6.9,10,20,340,350
1997/19/4,4,9,16,300,225
1997/19/4,4,9,16,300,225
1997/19/4,4,9,16,300,225
1997/19/4,4,9,16,300,225
1997/19/4,4,9,16,300,225
1997/19/4,4,9,16,300,225
2006/20/4,6.4,7,22,350,15
2005/20/4,11.7,13,25,325,10
2004/20/4,13.2,14,13,345,345
2003/20/4,6.8,11,11,320,340
2002/20/4,6.6,11,9,330,350
2001/20/4,8.7,9,16,350,335
2000/20/4,6.6,11,18,335,355
1999/20/4,5.5,10,20,330,355
1998/20/4,6.4,5,20,5,10
1997/20/4,10.2,8,20,300,305
1997/20/4,10.2,8,20,300,305
1997/20/4,10.2,8,20,300,305
1997/20/4,10.2,8,20,300,305
1997/20/4,10.2,8,20,300,305
1997/20/4,10.2,8,20,300,305
2006/21/4,6,6,22,10,10
2005/21/4,8.8,12,18,330,10
2004/21/4,9,13,16,340,355
2003/21/4,5.5,10,16,310,215
2002/21/4,6.7,13,7,310,230
2001/21/4,7.3,9,13,350,350
2000/21/4,12.4,15,16,320,340
1999/21/4,5.2,12,18,315,355
1998/21/4,4.5,6,13,0,335
1997/21/4,12.2,10,20,320,295
1997/21/4,12.2,10,20,320,295
1997/21/4,12.2,10,20,320,295
1997/21/4,12.2,10,20,320,295
1997/21/4,12.2,10,20,320,295
1997/21/4,12.2,10,20,320,295
2006/22/4,4.9,6,16,350,350
2005/22/4,6.7,11,22,325,10
2004/22/4,10,12,22,325,5
2003/22/4,8.7,9,16,300,265
2002/22/4,8.3,14,11,310,340
2001/22/4,7.4,6,27,355,5
2000/22/4,10.2,13,13,315,335
1999/22/4,8.5,12,20,315,5
1998/22/4,5,12,13,330,335
1997/22/4,10.7,9,13,330,325
1997/22/4,10.7,9,13,330,325
1997/22/4,10.7,9,13,330,325
1997/22/4,10.7,9,13,330,325
1997/22/4,10.7,9,13,330,325
1997/22/4,10.7,9,13,330,325
2006/23/4,14,11,20,340,325
2005/23/4,7.8,16,20,315,355
2004/23/4,10.8,13,13,315,345
2003/23/4,9.3,11,13,310,325
2002/23/4,7.5,14,11,315,235
2001/23/4,6.1,8,20,345,0
2000/23/4,10.3,12,29,320,15
1999/23/4,7,11,22,310,15
1998/23/4,9.3,13,25,320,25
1997/23/4,6.2,8,13,335,5
1997/23/4,6.2,8,13,335,5
1997/23/4,6.2,8,13,335,5
1997/23/4,6.2,8,13,335,5
1997/23/4,6.2,8,13,335,5
1997/23/4,6.2,8,13,335,5
2006/24/4,11.5,9,25,340,335
2005/24/4,8.7,13,25,310,10
2004/24/4,7,12,11,320,325
2003/24/4,5.7,10,11,315,325
2002/24/4,5,12,7,315,315
2001/24/4,3.7,6,9,340,305
2000/24/4,9.6,12,20,325,360
1999/24/4,7.1,11,27,315,15
1998/24/4,8.6,12,2,315,355
1997/24/4,5.8,15,16,290,15
1997/24/4,5.8,15,16,290,15
1997/24/4,5.8,15,16,290,15
1997/24/4,5.8,15,16,290,15
1997/24/4,5.8,15,16,290,15
1997/24/4,5.8,15,16,290,15
2006/25/4,7.2,8,22,345,5
2005/25/4,7.5,11,22,310,5
2004/25/4,6.1,12,9,310,310
2003/25/4,3.7,9,11,320,320
2002/25/4,3.3,10,11,315,340
2001/25/4,5.1,11,13,310,355
2000/25/4,6.8,11,18,340,350
1999/25/4,6.5,10,25,315,10
1998/25/4,6.4,11,9,320,250
1997/25/4,5.6,13,18,295,10
1997/25/4,5.6,13,18,295,10
1997/25/4,5.6,13,18,295,10
1997/25/4,5.6,13,18,295,10
1997/25/4,5.6,13,18,295,10
1997/25/4,5.6,13,18,295,10
2006/26/4,5.6,11,16,330,20
2005/26/4,6.3,9,20,320,0
2004/26/4,6,12,7,310,295
2003/26/4,4.6,9,18,305,5
2002/26/4,3.3,6,16,360,345
2001/26/4,8.9,12,13,320,350
2000/26/4,5.6,10,16,330,315
1999/26/4,9.5,6,29,360,10
1998/26/4,5.6,10,22,315,10
1997/26/4,5.7,5,20,20,10
1997/26/4,5.7,5,20,20,10
1997/26/4,5.7,5,20,20,10
1997/26/4,5.7,5,20,20,10
1997/26/4,5.7,5,20,20,10
1997/26/4,5.7,5,20,20,10
2006/27/4,6.4,16,4,335,340
2005/27/4,4.7,8,11,320,345
2004/27/4,4.5,11,11,315,240
2003/27/4,4.9,10,11,315,330
2002/27/4,4.9,7,13,350,345
2001/27/4,7.9,10,22,320,15
2000/27/4,8.3,10,16,320,335
1999/27/4,8.6,12,18,315,345
1998/27/4,8.1,12,27,320,15
1997/27/4,5.6,5,18,15,0
1997/27/4,5.6,5,18,15,0
1997/27/4,5.6,5,18,15,0
1997/27/4,5.6,5,18,15,0
1997/27/4,5.6,5,18,15,0
1997/27/4,5.6,5,18,15,0
2006/28/4,7.3,13,16,335,345
2005/28/4,6.2,12,13,325,330
2004/28/4,6.3,10,16,315,255
2003/28/4,2.9,8,9,310,320
2002/28/4,4.6,7,13,355,340
2001/28/4,6.7,8,22,345,5
2000/28/4,9,11,18,350,355
1999/28/4,9.5,10,13,325,270
1998/28/4,7.9,11,25,325,355
1997/28/4,6.7,12,11,310,15
1997/28/4,6.7,12,11,310,15
1997/28/4,6.7,12,11,310,15
1997/28/4,6.7,12,11,310,15
1997/28/4,6.7,12,11,310,15
1997/28/4,6.7,12,11,310,15
2006/29/4,6.4,11,11,335,360
2005/29/4,4.4,10,9,320,320
2004/29/4,6.2,10,9,335,320
2003/29/4,3.8,9,11,285,345
2002/29/4,5.9,11,20,315,5
2001/29/4,5.5,10,20,325,355
2000/29/4,5.8,10,11,350,300
1999/29/4,8.1,10,9,335,265
1998/29/4,6.7,10,22,330,5
1997/29/4,5.2,11,4,310,200
1997/29/4,5.2,11,4,310,200
1997/29/4,5.2,11,4,310,200
1997/29/4,5.2,11,4,310,200
1997/29/4,5.2,11,4,310,200
1997/29/4,5.2,11,4,310,200
2006/30/4,5.1,10,9,340,350
2005/30/4,4.5,10,13,305,350
2004/30/4,7.2,9,13,350,330
2003/30/4,5.4,5,22,10,5
2002/30/4,6.6,7,20,355,355
2001/30/4,9.4,7,29,350,15
2000/30/4,5.6,10,11,325,270
1999/30/4,5.5,11,16,315,225
1998/30/4,7.5,10,25,330,15
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
1997/30/4,5.6,13,16,295,225
2006/1/5,3.9,9,11,350,355
2005/1/5,3.8,10,13,305,335
2004/1/5,6,9,4,345,235
2003/1/5,8,11,25,325,10
2002/1/5,8.6,13,25,345,15
2001/1/5,13,13,20,340,15
2000/1/5,9.3,12,11,320,245
1999/1/5,5.1,11,20,320,240
1998/1/5,9.4,11,22,320,10
1997/1/5,3.8,12,16,290,240
1997/1/5,3.8,12,16,290,240
1997/1/5,3.8,12,16,290,240
1997/1/5,3.8,12,16,290,240
1997/1/5,3.8,12,16,290,240
1997/1/5,3.8,12,16,290,240
2006/2/5,3.3,8,4,350,235
2005/2/5,5.9,10,20,300,355
2004/2/5,6.3,6,22,265,265
2003/2/5,7.5,6,22,5,5
2002/2/5,10.8,13,27,340,20
2001/2/5,9.5,11,20,335,0
2000/2/5,6.8,10,16,320,225
1999/2/5,5.6,7,11,300,325
1998/2/5,7.7,10,18,340,340
1997/2/5,4.3,12,11,295,345
1997/2/5,4.3,12,11,295,345
1997/2/5,4.3,12,11,295,345
1997/2/5,4.3,12,11,295,345
1997/2/5,4.3,12,11,295,345
1997/2/5,4.3,12,11,295,345
2006/3/5,2.7,7,4,350,290
2005/3/5,7.9,11,20,305,360
2004/3/5,7.2,7,16,330,295
2003/3/5,6.1,6,20,5,355
2002/3/5,9.6,11,29,335,20
2001/3/5,8.1,9,16,340,345
2000/3/5,5.8,12,20,310,220
1999/3/5,5.6,8,20,315,360
1998/3/5,7.3,9,16,345,340
1997/3/5,4.7,11,13,305,355
1997/3/5,4.7,11,13,305,355
1997/3/5,4.7,11,13,305,355
1997/3/5,4.7,11,13,305,355
1997/3/5,4.7,11,13,305,355
1997/3/5,4.7,11,13,305,355
2006/4/5,4.5,12,18,335,355
2005/4/5,7.7,11,18,325,0
2004/4/5,8.6,9,18,340,350
2003/4/5,4.9,9,16,320,345
2002/4/5,10.8,8,29,355,15
2001/4/5,9.8,10,18,345,355
2000/4/5,6.1,11,22,310,215
1999/4/5,3.7,7,16,320,0
1998/4/5,6,8,18,350,355
1997/4/5,4.3,13,11,295,350
1997/4/5,4.3,13,11,295,350
1997/4/5,4.3,13,11,295,350
1997/4/5,4.3,13,11,295,350
1997/4/5,4.3,13,11,295,350
1997/4/5,4.3,13,11,295,350
2006/5/5,9,12,22,325,20
2005/5/5,6,9,20,330,0
2004/5/5,7.4,9,22,345,5
2003/5/5,4.2,10,16,310,335
2002/5/5,10.5,8,27,355,5
2001/5/5,6,8,20,345,350
2000/5/5,4.8,7,13,285,215
1999/5/5,3.8,11,11,310,350
1998/5/5,7.2,9,25,355,15
1997/5/5,4.8,12,13,295,360
1997/5/5,4.8,12,13,295,360
1997/5/5,4.8,12,13,295,360
1997/5/5,4.8,12,13,295,360
1997/5/5,4.8,12,13,295,360
1997/5/5,4.8,12,13,295,360
2006/6/5,9.7,12,22,320,20
2005/6/5,5.2,8,18,340,355
2004/6/5,7.8,15,22,350,0
2003/6/5,9.4,12,27,315,10
2002/6/5,7.4,8,18,345,340
2001/6/5,4.9,7,18,340,345
2000/6/5,4.7,7,18,285,225
1999/6/5,7.2,15,11,320,290
1998/6/5,6.1,9,18,350,0
1997/6/5,5.9,11,16,305,350
1997/6/5,5.9,11,16,305,350
1997/6/5,5.9,11,16,305,350
1997/6/5,5.9,11,16,305,350
1997/6/5,5.9,11,16,305,350
1997/6/5,5.9,11,16,305,350
2006/7/5,8.3,12,18,320,15
2005/7/5,4.7,8,13,345,5
2004/7/5,10.4,12,20,345,345
2003/7/5,10.3,9,27,340,5
2002/7/5,8.5,9,11,335,330
2001/7/5,5.5,8,22,345,5
2000/7/5,4.7,7,11,295,255
1999/7/5,6.5,12,13,320,350
1998/7/5,4.6,8,7,350,280
1997/7/5,7.7,13,25,345,5
1997/7/5,7.7,13,25,345,5
1997/7/5,7.7,13,25,345,5
1997/7/5,7.7,13,25,345,5
1997/7/5,7.7,13,25,345,5
1997/7/5,7.7,13,25,345,5
2006/8/5,7.4,11,11,325,5
2005/8/5,3.6,8,7,340,10
2004/8/5,8.6,11,22,345,15
2003/8/5,9.6,9,27,345,10
2002/8/5,7.6,9,13,345,335
2001/8/5,6.7,8,20,345,5
2000/8/5,3.9,7,13,305,255
1999/8/5,7,11,20,320,350
1998/8/5,3.5,12,13,335,285
1997/8/5,8.2,12,18,350,10
1997/8/5,8.2,12,18,350,10
1997/8/5,8.2,12,18,350,10
1997/8/5,8.2,12,18,350,10
1997/8/5,8.2,12,18,350,10
1997/8/5,8.2,12,18,350,10
2006/9/5,5.9,11,4,330,270
2005/9/5,2.4,8,9,315,310
2004/9/5,7.4,10,22,350,5
2003/9/5,8.7,7,27,360,10
2002/9/5,7.4,9,16,340,340
2001/9/5,5.6,8,13,350,335
2000/9/5,4,11,11,320,300
1999/9/5,6.8,11,18,325,350
1998/9/5,3.6,10,13,335,220
1997/9/5,6.3,10,18,350,355
1997/9/5,6.3,10,18,350,355
1997/9/5,6.3,10,18,350,355
1997/9/5,6.3,10,18,350,355
1997/9/5,6.3,10,18,350,355
1997/9/5,6.3,10,18,350,355
2006/10/5,4.2,9,4,330,225
2005/10/5,3.3,9,11,285,325
2004/10/5,6,10,22,350,340
2003/10/5,6.7,12,11,325,355
2002/10/5,6.7,9,11,350,355
2001/10/5,5.2,8,13,340,345
2000/10/5,3.6,10,13,320,330
1999/10/5,6,11,18,320,350
1998/10/5,4.8,4,18,220,240
1997/10/5,4.6,9,13,350,340
1997/10/5,4.6,9,13,350,340
1997/10/5,4.6,9,13,350,340
1997/10/5,4.6,9,13,350,340
1997/10/5,4.6,9,13,350,340
1997/10/5,4.6,9,13,350,340
2006/11/5,3,9,9,315,335
2005/11/5,5.1,11,9,295,250
2004/11/5,8,9,18,340,330
2003/11/5,6.6,8,16,330,360
2002/11/5,5.2,8,20,350,0
2001/11/5,4.3,7,16,345,345
2000/11/5,3.2,8,16,330,340
1999/11/5,7.3,11,16,320,345
1998/11/5,6.2,10,13,325,255
1997/11/5,5,11,9,355,350
1997/11/5,5,11,9,355,350
1997/11/5,5,11,9,355,350
1997/11/5,5,11,9,355,350
1997/11/5,5,11,9,355,350
1997/11/5,5,11,9,355,350
2006/12/5,4.6,5,22,0,360
2005/12/5,6.1,10,9,295,320
2004/12/5,7.4,9,20,335,350
2003/12/5,7.7,8,22,340,0
2002/12/5,3.8,6,16,335,350
2001/12/5,2.7,10,11,310,315
2000/12/5,2.7,5,11,345,335
1999/12/5,5.8,11,16,320,310
1998/12/5,9.2,10,13,315,320
1997/12/5,4.5,10,4,345,305
1997/12/5,4.5,10,4,345,305
1997/12/5,4.5,10,4,345,305
1997/12/5,4.5,10,4,345,305
1997/12/5,4.5,10,4,345,305
1997/12/5,4.5,10,4,345,305
2006/13/5,4.5,5,18,5,10
2005/13/5,4.3,8,13,295,340
2004/13/5,7.1,8,22,345,360
2003/13/5,7.5,8,20,340,10
2002/13/5,4,5,18,355,355
2001/13/5,5.1,10,11,315,295
2000/13/5,3.5,4,22,5,350
1999/13/5,5,10,11,320,340
1998/13/5,6.7,9,13,325,290
1997/13/5,6.2,11,16,345,345
1997/13/5,6.2,11,16,345,345
1997/13/5,6.2,11,16,345,345
1997/13/5,6.2,11,16,345,345
1997/13/5,6.2,11,16,345,345
1997/13/5,6.2,11,16,345,345
2006/14/5,4.3,6,13,355,355
2005/14/5,5,5,18,0,355
2004/14/5,5.9,8,20,345,10
2003/14/5,6.7,8,18,345,355
2002/14/5,5.2,12,9,320,325
2001/14/5,5.6,10,13,315,320
2000/14/5,4.7,5,18,5,340
1999/14/5,4,9,13,310,335
1998/14/5,4.4,8,13,330,335
1997/14/5,7.6,8,16,345,355
1997/14/5,7.6,8,16,345,355
1997/14/5,7.6,8,16,345,355
1997/14/5,7.6,8,16,345,355
1997/14/5,7.6,8,16,345,355
1997/14/5,7.6,8,16,345,355
2006/15/5,4.3,5,13,5,340
2005/15/5,6.4,6,22,355,10
2004/15/5,5.3,7,16,350,355
2003/15/5,6.3,8,20,340,350
2002/15/5,5.6,11,9,320,235
2001/15/5,5.8,10,13,315,5
2000/15/5,6,12,18,315,345
1999/15/5,4.4,5,22,360,360
1998/15/5,4,7,18,335,5
1997/15/5,5.3,8,18,350,355
1997/15/5,5.3,8,18,350,355
1997/15/5,5.3,8,18,350,355
1997/15/5,5.3,8,18,350,355
1997/15/5,5.3,8,18,350,355
1997/15/5,5.3,8,18,350,355
2006/16/5,3.8,8,7,290,325
2005/16/5,8.1,7,27,355,5
2004/16/5,4.5,6,9,345,300
2003/16/5,8.6,8,27,350,15
2002/16/5,3.8,9,11,320,295
2001/16/5,5.1,9,7,315,345
2000/16/5,6.9,11,18,315,335
1999/16/5,5.1,6,25,340,0
1998/16/5,4.9,5,25,0,5
1997/16/5,4,8,13,335,320
1997/16/5,4,8,13,335,320
1997/16/5,4,8,13,335,320
1997/16/5,4,8,13,335,320
1997/16/5,4,8,13,335,320
1997/16/5,4,8,13,335,320
2006/17/5,2.8,8,9,285,335
2005/17/5,8.3,7,29,355,5
2004/17/5,3.6,8,7,350,275
2003/17/5,7.6,7,29,360,10
2002/17/5,5,10,16,305,355
2001/17/5,3.6,8,16,315,315
2000/17/5,5.6,10,20,315,355
1999/17/5,4.6,7,18,325,355
1998/17/5,4.3,11,11,330,355
1997/17/5,4.9,10,13,310,350
1997/17/5,4.9,10,13,310,350
1997/17/5,4.9,10,13,310,350
1997/17/5,4.9,10,13,310,350
1997/17/5,4.9,10,13,310,350
1997/17/5,4.9,10,13,310,350
2006/18/5,4.9,5,20,5,5
2005/18/5,8.1,9,20,345,5
2004/18/5,4.7,13,7,315,315
2003/18/5,5.2,7,7,5,310
2002/18/5,9.3,6,27,20,15
2001/18/5,3.3,8,11,300,300
2000/18/5,4.8,8,16,335,350
1999/18/5,5.6,9,16,340,340
1998/18/5,3.7,11,9,330,355
1997/18/5,4.2,9,11,310,305
1997/18/5,4.2,9,11,310,305
1997/18/5,4.2,9,11,310,305
1997/18/5,4.2,9,11,310,305
1997/18/5,4.2,9,11,310,305
1997/18/5,4.2,9,11,310,305
2006/19/5,7.2,7,20,0,10
2005/19/5,6,8,11,345,310
2004/19/5,3.7,11,7,315,285
2003/19/5,4.1,6,13,355,355
2002/19/5,9.4,7,22,5,5
2001/19/5,3.1,8,13,290,335
2000/19/5,5.7,8,11,335,300
1999/19/5,5.8,9,22,350,10
1998/19/5,3.8,10,16,325,345
1997/19/5,3.4,9,11,310,330
1997/19/5,3.4,9,11,310,330
1997/19/5,3.4,9,11,310,330
1997/19/5,3.4,9,11,310,330
1997/19/5,3.4,9,11,310,330
1997/19/5,3.4,9,11,310,330
2006/20/5,6.4,7,16,360,5
2005/20/5,5,11,9,300,335
2004/20/5,2.6,10,7,320,310
2003/20/5,5,6,11,360,15
2002/20/5,8.6,7,27,350,0
2001/20/5,5.1,9,20,340,355
2000/20/5,4.9,9,13,340,310
1999/20/5,6.3,6,25,5,10
1998/20/5,4.2,5,20,355,355
1997/20/5,8.1,11,16,315,360
1997/20/5,8.1,11,16,315,360
1997/20/5,8.1,11,16,315,360
1997/20/5,8.1,11,16,315,360
1997/20/5,8.1,11,16,315,360
1997/20/5,8.1,11,16,315,360
2006/21/5,6.2,10,13,330,5
2005/21/5,5.3,6,16,360,355
2004/21/5,2.5,13,4,325,295
2003/21/5,5.1,11,11,330,330
2002/21/5,8.7,6,27,0,0
2001/21/5,5,9,20,350,355
2000/21/5,5.2,9,16,345,235
1999/21/5,6.2,6,22,0,5
1998/21/5,3.4,5,16,340,330
1997/21/5,6.6,10,20,315,5
1997/21/5,6.6,10,20,315,5
1997/21/5,6.6,10,20,315,5
1997/21/5,6.6,10,20,315,5
1997/21/5,6.6,10,20,315,5
1997/21/5,6.6,10,20,315,5
2006/22/5,7.4,6,25,5,10
2005/22/5,7.9,6,27,5,10
2004/22/5,3.7,11,11,325,345
2003/22/5,4.4,9,13,325,340
2002/22/5,6.9,11,16,310,345
2001/22/5,4.5,5,22,360,0
2000/22/5,5.2,9,11,345,300
1999/22/5,5.5,7,20,350,0
1998/22/5,3.1,5,20,335,330
1997/22/5,4.8,9,18,320,10
1997/22/5,4.8,9,18,320,10
1997/22/5,4.8,9,18,320,10
1997/22/5,4.8,9,18,320,10
1997/22/5,4.8,9,18,320,10
1997/22/5,4.8,9,18,320,10
2006/23/5,10.8,12,25,325,15
2005/23/5,7.8,7,22,360,360
2004/23/5,2.8,10,11,325,340
2003/23/5,3.5,8,16,330,350
2002/23/5,12.7,14,25,325,10
2001/23/5,5.7,5,25,10,10
2000/23/5,5.7,9,11,345,265
1999/23/5,5.5,8,18,350,345
1998/23/5,3.7,5,11,350,335
1997/23/5,2.6,8,9,320,290
1997/23/5,2.6,8,9,320,290
1997/23/5,2.6,8,9,320,290
1997/23/5,2.6,8,9,320,290
1997/23/5,2.6,8,9,320,290
1997/23/5,2.6,8,9,320,290
2006/24/5,10.8,11,34,335,15
2005/24/5,7.2,12,13,345,340
2004/24/5,3.1,9,13,350,330
2003/24/5,3.7,5,20,0,15
2002/24/5,10.6,12,18,315,0
2001/24/5,4.8,5,22,10,5
2000/24/5,5.3,8,22,345,350
1999/24/5,6.3,13,11,340,295
1998/24/5,2.9,8,11,305,0
1997/24/5,7.3,12,16,310,230
1997/24/5,7.3,12,16,310,230
1997/24/5,7.3,12,16,310,230
1997/24/5,7.3,12,16,310,230
1997/24/5,7.3,12,16,310,230
1997/24/5,7.3,12,16,310,230
2006/25/5,9.6,9,27,345,15
2005/25/5,5.6,10,13,350,345
2004/25/5,3,8,16,350,345
2003/25/5,8.5,7,27,5,5
2002/25/5,8.1,10,20,320,5
2001/25/5,6.4,13,22,310,5
2000/25/5,7,6,27,360,5
1999/25/5,4.8,11,11,335,275
1998/25/5,3.3,8,16,340,330
1997/25/5,7.7,10,18,310,230
1997/25/5,7.7,10,18,310,230
1997/25/5,7.7,10,18,310,230
1997/25/5,7.7,10,18,310,230
1997/25/5,7.7,10,18,310,230
1997/25/5,7.7,10,18,310,230
2006/26/5,7.6,8,11,350,340
2005/26/5,4.2,10,18,340,350
2004/26/5,4.9,5,25,355,360
2003/26/5,7.8,7,25,355,10
2002/26/5,9.2,12,25,325,10
2001/26/5,6.2,11,16,310,5
2000/26/5,7.9,6,25,0,360
1999/26/5,3.9,10,16,335,300
1998/26/5,3.7,8,16,355,320
1997/26/5,6,9,11,310,225
1997/26/5,6,9,11,310,225
1997/26/5,6,9,11,310,225
1997/26/5,6,9,11,310,225
1997/26/5,6,9,11,310,225
1997/26/5,6,9,11,310,225
2006/27/5,4.9,8,7,355,270
2005/27/5,3,4,16,355,320
2004/27/5,4.3,5,18,360,350
2003/27/5,6.1,8,13,340,355
2002/27/5,8.8,7,27,0,15
2001/27/5,5,6,9,355,315
2000/27/5,7.4,6,27,15,0
1999/27/5,5.2,12,18,335,345
1998/27/5,3.1,7,18,350,330
1997/27/5,3.8,9,11,320,240
1997/27/5,3.8,9,11,320,240
1997/27/5,3.8,9,11,320,240
1997/27/5,3.8,9,11,320,240
1997/27/5,3.8,9,11,320,240
1997/27/5,3.8,9,11,320,240
2006/28/5,4,11,9,330,225
2005/28/5,5.6,5,20,0,355
2004/28/5,4.4,6,16,355,355
2003/28/5,4.4,8,13,345,335
2002/28/5,8.6,11,25,325,15
2001/28/5,3.7,6,11,360,270
2000/28/5,6.3,10,22,330,0
1999/28/5,4.3,10,18,335,350
1998/28/5,4.5,7,20,350,5
1997/28/5,2.9,10,7,325,305
